"id","custom_id","title","content","url","mp_seller","mp_price","mp_product_image"
16750269,"6117685969789436655",Saringan Oli Filter Oli Kawasaki Kaze Klx Athlete ZX130 Blitz,Saringan Oli Filter Oli Kawasaki Kaze Klx Athlete ZX130 Blitz,https://www.lazada.co.id/products/pdp-i8110982723.html,Cjr_parts,Rp9.500,https://storage.googleapis.com/social-prj/facebook-avatars/uBHmlV-1755009473.jpg
16750270,"5782072540191223764",FILTER OLI KAWASAKI KLX150 PNP KAZE,FILTER OLI KAWASAKI KLX150 PNP KAZE,https://www.lazada.co.id/products/pdp-i5515500580.html,ALX_33,Rp18.800,https://storage.googleapis.com/social-prj/facebook-avatars/T4h8ao-1755009477.jpg
16750272,"5613664115359776270",Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130,Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130,https://www.lazada.co.id/products/pdp-i5908092924.html,Bento_klaten,Rp60.000,https://storage.googleapis.com/social-prj/facebook-avatars/7oOMIo-1755009482.jpg
16750274,"7371238183670920883","Filter Oli Kawasaki KLX,Ninja SL,W175","Spesifikasi dari Filter Oli Kawasaki KLX,Ninja SL,W175
Merek No Brand SKU 6209272425_ID-11805504108
",https://www.lazada.co.id/products/pdp-i6209272425.html,SJ Motor.,Rp10.000,https://storage.googleapis.com/social-prj/facebook-avatars/D6ebu2-1755009485.jpg
16750276,"4762553505914805446",filter oil kawasaki KLX 150,"Spesifikasi dari filter oil kawasaki KLX 150
Merek Tidak Ada Merk SKU 5969560471_ID-14425616739 Pabr",https://www.lazada.co.id/products/pdp-i5969560471.html,Bekasipart,Rp6.500,https://storage.googleapis.com/social-prj/facebook-avatars/iINYoF-1755009488.jpg
16750277,"5415702959960027369",Filter oli oil kawasaki Ninja 250 fi original 16097-0008,Filter oli oil kawasaki Ninja 250 fi original 16097-0008,https://www.lazada.co.id/products/pdp-i5979482193.html,Hoy Motor,Rp50.500,https://storage.googleapis.com/social-prj/facebook-avatars/LGC3fu-1755009491.jpg
16750278,"2543771265500203153",Filter Kawasaki Ninja RR Mono/ KLX 150/W175/kaze/Z130 original,"Spesifikasi dari Filter Kawasaki Ninja RR Mono/ KLX 150/W175/kaze/Z130 original
Merek Kawasaki Genui",https://www.lazada.co.id/products/pdp-i7408980975.html,DUTA KAWASAKI,Rp32.000,https://storage.googleapis.com/social-prj/facebook-avatars/oTk60g-1755009495.jpg
16750279,"7737837819587576038",Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130,Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130,https://www.lazada.co.id/products/pdp-i2090326495.html,Vionashop06,Rp8.000,https://storage.googleapis.com/social-prj/facebook-avatars/ORdI8o-1755009499.jpg
16750280,"6160216935115237928",FILTER OLI KAWASAKI KLX 150 250 NINJA 250 W175 BLITZ KAZE ATHELETE,FILTER OLI KAWASAKI KLX 150 250 NINJA 250 W175 BLITZ KAZE ATHELETE,https://www.lazada.co.id/products/pdp-i7859792183.html,OMICRON PART SHOP 99,Rp10.000,https://storage.googleapis.com/social-prj/facebook-avatars/t0fd3Z-1755009502.jpg
16750283,"6860332904577507336",Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130,"Filter Saringan Oli Kawasaki KLX Dtracker 150250 Kaze Blitz Athlete ZX 130. Bisa untuk semua motor Kawasaki Lawas LamaSebelum membeli, tanyakan untuk ketersediaan stok produk. Jika Spare Part yang dibutuhkan tidak tersedia, boleh bertanya untuk menanyakan ketersediaan stok",https://www.lazada.co.id/products/pdp-i1834384746.html,Viona.Shop,Rp8.000,https://storage.googleapis.com/social-prj/facebook-avatars/apZnUh-1755009511.jpg
16750286,"1746483966869989788",FILTER OLI KLX 150 NINJA RR MONO KAZE Z130 W175 ORIGINAL ASLI KAWASAKI,"FILTER OLI KLX 150 NINJA RR MONO KAZE Z130 W175 ORIGINAL ASLI KAWASAKI
BARANG SESUAI GAMBAR.
BARANG ",https://www.lazada.co.id/products/pdp-i8316178244.html,abgmotor88,Rp31.000,https://storage.googleapis.com/social-prj/facebook-avatars/BsBV5Y-1755009515.jpg
16750287,"3750717441916229825",Filter Oli Klx - Blitz - Kaze - ZX130,Filter Oli Klx - Blitz - Kaze - ZX130,https://www.lazada.co.id/products/pdp-i8396896388.html,sonicstore168,Rp5.500,https://storage.googleapis.com/social-prj/facebook-avatars/Ku6cl7-1755009519.jpg
16750290,"5380822563347810343",SARINGAN OLI KAWASAKI KLX/ELEMENT OIL FILTER KLX/DTRAKER 150 250/KAZE ori 52010-0552,Spesifikasi dari SARINGAN OLI KAWASAKI KLX/ELEMENT OIL FILTER KLX/DTRAKER 150 250/KAZE ori 52010-055,https://www.lazada.co.id/products/pdp-i7349756982.html,Laris automart,Rp32.000,https://storage.googleapis.com/social-prj/facebook-avatars/MF2uRy-1755009524.jpg
16750293,"3944385717676388780",FILTER OLI KAWASAKI KLX,"Spesifikasi dari FILTER OLI KAWASAKI KLX
Merek No Brand SKU 8019388598_ID-14443644187 Pabrikan Seped",https://www.lazada.co.id/products/pdp-i8019388598.html,CG MOTOR 388,Rp8.000,https://storage.googleapis.com/social-prj/facebook-avatars/gEekPd-1755009528.jpg
16750295,"7393180977050583114",filter oli kawasaki klx,filter oli kawasaki klx,https://www.lazada.co.id/products/pdp-i6906524562.html,GUSTIN SPAREPART,Rp8.000,https://storage.googleapis.com/social-prj/facebook-avatars/Y3xvpF-1755009532.jpg
16750297,"1266420891955228658",FILTER OLI KAWASAKI KAZE KLX,FILTER OLI KAWASAKI KAZE KLX,https://www.lazada.co.id/products/pdp-i5963520931.html,Edricautoparts,Rp10.000,https://storage.googleapis.com/social-prj/facebook-avatars/Iqwgjm-1755009537.jpg
16750298,"8745624073499323560",FILTER OLI KAWASAKI KLX ORIGINAL 52010-0552,"Spesifikasi dari FILTER OLI KAWASAKI KLX ORIGINAL 52010-0552
Merek No Brand SKU 7709944207_ID-141850",https://www.lazada.co.id/products/pdp-i7709944207.html,Lathif Mx Kudus,Rp33.000,https://storage.googleapis.com/social-prj/facebook-avatars/v9eOB7-1755009541.jpg
16750300,"8782940487883900790",filter oli er6n er6f ninja 650 original Genuine Part,filter oli er6n er6f ninja 650 original Genuine Part,https://www.lazada.co.id/products/pdp-i6892760278.html,ANTO KAWASAKI,Rp186.560,https://storage.googleapis.com/social-prj/facebook-avatars/g9TDKJ-1755009544.jpg
16750301,"1226309945258203020","Saringan oli mesin atau filter oli mesin Kawasaki Kaze,Blitz,Edge,Athlete,KSR110,zx130","Saringan oli mesin atau filter oli mesin Kawasaki Kaze,Blitz,Edge,Athlete,KSR110,zx130",https://www.lazada.co.id/products/pdp-i7579912898.html,ORIAN KAWASAKI,Rp37.000,https://storage.googleapis.com/social-prj/facebook-avatars/9NIE6n-1755009548.jpg
16750306,"4510476724858779800",Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete,Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete,https://www.lazada.co.id/products/pdp-i8352620713.html,Universl.id,Rp9.500,https://storage.googleapis.com/social-prj/facebook-avatars/pNRACG-1755009552.jpg
16750310,"7579054571144334314",FILTER OLI KAZE/KLX/BLITZ (ISI 10 PCS),FILTER OLI KAZE/KLX/BLITZ (ISI 10 PCS),https://www.lazada.co.id/products/pdp-i8395250537.html,JC Part,Rp50.000,https://storage.googleapis.com/social-prj/facebook-avatars/UBNWgE-1755009554.jpg
16750312,"4207768022332870023",FILTER OLI KAZE / KLX / BLITZ ( ISI 10 SET ),"Spesifikasi dari FILTER OLI KAZE / KLX / BLITZ ( ISI 10 SET )
Merek No Brand SKU 8396260283_ID-14836",https://www.lazada.co.id/products/pdp-i8396260283.html,CJA PART,Rp50.000,https://storage.googleapis.com/social-prj/facebook-avatars/VqbEcd-1755009558.jpg
16750314,"2878283558584276894",Filter Oli Mesin Kawasaki Ninja 250 FI ER6 ZX-25R VERSYS Z800 Z900 Z1000 Original 16097-0552,Filter Oli Mesin Kawasaki Ninja 250 FI ER6 ZX-25R VERSYS Z800 Z900 Z1000 Original 16097-0552,https://www.lazada.co.id/products/pdp-i7744252034.html,PANDAWA.SPEED,Rp178.000,https://storage.googleapis.com/social-prj/facebook-avatars/KFi2fG-1755009562.jpg
16750318,"8391796290679930336",Filter Oli Ninja 250 Fi injeksi ER6 Z800 Z1000 Original kawasaki,"Spesifikasi dari Filter Oli Ninja 250 Fi injeksi ER6 Z800 Z1000 Original kawasaki
Merek Kawasaki Gen",https://www.lazada.co.id/products/pdp-i5624068137.html,DG MOTOR SHOP,Rp150.000,https://storage.googleapis.com/social-prj/facebook-avatars/PsIM2p-1755009618.jpg
16750319,"5041972215771807578",Kawasaki Genuine Parts Element Air Filter Udara Motor for Kawasaki Ninja 250 Fi-Carbu [11013-0020] BLACK,Spesifikasi dari Kawasaki Genuine Parts Element Air Filter Udara Motor for Kawasaki Ninja 250 Fi-Car,https://www.lazada.co.id/products/pdp-i2448440449.html,Kawasaki Mataharii,Rp70.000,https://storage.googleapis.com/social-prj/facebook-avatars/TfEIKz-1755009623.jpg
16750320,"2671538729687538417",filter oli saringan oli kaze klx dtraker blitz,"Spesifikasi dari filter oli saringan oli kaze klx dtraker blitz
Merek Kawasaki Genuine Parts SKU 768",https://www.lazada.co.id/products/pdp-i7682194464.html,MAJU JAYA MOTOR77,Rp20.000,https://storage.googleapis.com/social-prj/facebook-avatars/c450Yl-1755009626.jpg
16750323,"6205370752388858253",Filter Oli ninja Rr mono atau z250 sl kaze klx d tracker 150 original,Filter Oli ninja Rr mono atau z250 sl kaze klx d tracker 150 original,https://www.lazada.co.id/products/pdp-i6899090054.html,ANTO KAWASAKI,Rp34.965,https://storage.googleapis.com/social-prj/facebook-avatars/vdUuN5-1755009631.jpg
16750324,"8875000665861772911",Filter oli ninja 250 karbu. Original Kawasaki,"Spesifikasi dari Filter oli ninja 250 karbu. Original Kawasaki
Merek kawasaki SKU 7599626157_ID-1400",https://www.lazada.co.id/products/pdp-i7599626157.html,Kawasaki TATA,Rp108.000,https://storage.googleapis.com/social-prj/facebook-avatars/ZcmSkq-1755009635.jpg
16750325,"3278727467818484479",Filter Oli Mesin Kawasaki Ninja 250 FI ER6 ZX-25R VERSYS Z800 Z100 Ori BERGARANSI,"Spesifikasi dari Filter Oli Mesin Kawasaki Ninja 250 FI ER6 ZX-25R VERSYS Z800 Z100 Ori BERGARANSI
M",https://www.lazada.co.id/products/pdp-i7991120364.html,Cv. SNJ_03,Rp240.160,https://storage.googleapis.com/social-prj/facebook-avatars/wzsssO-1755009640.jpg
16750326,"1234503500299419731",Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130 All series BF L S,Spesifikasi dari Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130 All ser,https://www.lazada.co.id/products/pdp-i6432820091.html,GC Parts,Rp9.500,https://storage.googleapis.com/social-prj/facebook-avatars/ly7ck9-1755009644.jpg
16750330,"5571882438787335348",Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete,"Spesifikasi dari Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete
Merek No Brand",https://www.lazada.co.id/products/pdp-i7683890772.html,Lesmana Motor,Rp9.000,https://storage.googleapis.com/social-prj/facebook-avatars/IDLkM3-1755009649.jpg
16750331,"7394189979417351042",Filter Oli Kawasaki Dtracker KLX 150 KLX S KLX BF Kaze W175 Ninja RR Mono Z 130 250SL,Spesifikasi dari Filter Oli Kawasaki Dtracker KLX 150 KLX S KLX BF Kaze W175 Ninja RR Mono Z 130 250,https://www.lazada.co.id/products/pdp-i8273612055.html,JeylinPart,Rp10.000,https://storage.googleapis.com/social-prj/facebook-avatars/tNn8wp-1755009652.jpg
16750332,"2869095852542462386",ELEMENT OIL FILTER Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Bli,"Spesifikasi dari ELEMENT OIL FILTER Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Bli
Merek No Bra",https://www.lazada.co.id/products/pdp-i7210858823.html,LANGGENG MOTOR99,Rp20.000,https://storage.googleapis.com/social-prj/facebook-avatars/xRjQdG-1755009658.jpg
16750333,"1521830382065098046",Jual FILTER SARINGAN OLI KAWASAKI KLX 150 W175 NINJA MONO KAZE D-TRACKER ATHLETE BISA COD,Jual FILTER SARINGAN OLI KAWASAKI KLX 150 W175 NINJA MONO KAZE D-TRACKER ATHLETE BISA COD,https://www.lazada.co.id/products/pdp-i8628584971.html,nona_tech,Rp55.000,https://storage.googleapis.com/social-prj/facebook-avatars/4U1NGp-1755009663.jpg
16750334,"6826939303319797233",Kawasaki Genuine Parts Filter Oli Motor for Kawasaki Ninja 250/ Fi- Versys 250/ Moge [16097-0008],Spesifikasi dari Kawasaki Genuine Parts Filter Oli Motor for Kawasaki Ninja 250/ Fi- Versys 250/ Mog,https://www.lazada.co.id/products/pdp-i2762302711.html,Kawasaki Mataharii,Rp190.000,https://storage.googleapis.com/social-prj/facebook-avatars/z9FHku-1755009667.jpg
16750336,"6952607997372503645",Filter Oli Filter Oil Original Kawasaki KLX 150 SS BF D-Tracker 150,Filter Oli Filter Oil Original Kawasaki KLX 150 SS BF D-Tracker 150,https://www.lazada.co.id/products/pdp-i6226990121.html,AZRIEL PART 21,Rp15.900,https://storage.googleapis.com/social-prj/facebook-avatars/xopBM6-1755009672.jpg
16750337,"6973413867890592889",filter oli kaze R zx130 blizt r athlete original kawasaki,"Spesifikasi dari filter oli kaze R zx130 blizt r athlete original kawasaki
Merek Kawasaki Genuine Pa",https://www.lazada.co.id/products/pdp-i8253216675.html,KAWASAKI SHOP ID,Rp29.000,https://storage.googleapis.com/social-prj/facebook-avatars/NpYM3o-1755009676.jpg
16750338,"6800590891779456573",Filter oli KLX 150 Kaze blitz athlete ZX 130 original,"Spesifikasi dari Filter oli KLX 150 Kaze blitz athlete ZX 130 original
Merek Kawasaki Genuine Parts ",https://www.lazada.co.id/products/pdp-i5860762118.html,Kawasaki 23,Rp28.500,https://storage.googleapis.com/social-prj/facebook-avatars/fJsocn-1755009680.jpg
16750340,"6772203531189725759",Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130 All series BF L S best,Spesifikasi dari Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130 All ser,https://www.lazada.co.id/products/pdp-i8396132428.html,GC.Shop,Rp9.500,https://storage.googleapis.com/social-prj/facebook-avatars/tDq6eI-1755009685.jpg
16750344,"7708390154873109121",OIL FILTER FILTER OIL KLX 150,OIL FILTER FILTER OIL KLX 150,https://www.lazada.co.id/products/pdp-i8007900786.html,RJ.MOTOR PARTS,Rp25.000,https://storage.googleapis.com/social-prj/facebook-avatars/HoYQfp-1755009688.jpg
16750346,"1573453771105558687",Filter oli ninja 250 karbu original kawasaki,Filter oli ninja 250 karbu original kawasaki,https://www.lazada.co.id/products/pdp-i5860688839.html,Kawasaki 23,Rp85.000,https://storage.googleapis.com/social-prj/facebook-avatars/1QGn5A-1755009691.jpg
16750348,"6565345805097582522",filter olie motor Kawasaki Kaze Blitz edge ZX 130 Kaze zone atlhete KLX 150 w 175-52010-0552,Spesifikasi dari filter olie motor Kawasaki Kaze Blitz edge ZX 130 Kaze zone atlhete KLX 150 w 175-5,https://www.lazada.co.id/products/pdp-i7137040534.html,KDS KAWASAKI PART,Rp40.000,https://storage.googleapis.com/social-prj/facebook-avatars/UzfON3-1755009696.jpg
16750351,"1859550579653127332","Filter oli kawasaki kaze, zx 130, edge, blitz, athlete klx, ksr110 Happy Filter.","Filter oli kawasaki kaze, zx 130, edge, blitz, athlete klx, ksr110 Happy Filter.",https://www.lazada.co.id/products/pdp-i5917448877.html,wS7udiOS! Pro,Rp35.000,https://storage.googleapis.com/social-prj/facebook-avatars/U49jVb-1755009699.jpg
16750352,"6337474759844621849",FILTER OLI SARINGAN OLI KAZE 52010-0552 ASLI 100% ORIGINAL KAWASAKI,"Spesifikasi dari FILTER OLI SARINGAN OLI KAZE 52010-0552 ASLI 100% ORIGINAL KAWASAKI
Merek kawasaki ",https://www.lazada.co.id/products/pdp-i8108774060.html,SamjayaMotorBandung,Rp79.534,https://storage.googleapis.com/social-prj/facebook-avatars/OZ5RgE-1755009702.jpg
16750353,"6906056116033510513",SARINGAN OIL FILTER OIL NINJA 250 CARBU ORIGINAL ASLI KAWASAKI,"Spesifikasi dari SARINGAN OIL FILTER OIL NINJA 250 CARBU ORIGINAL ASLI KAWASAKI
Merek No Brand SKU 7",https://www.lazada.co.id/products/pdp-i7028282093.html,MEN MOTOR,Rp95.000,https://storage.googleapis.com/social-prj/facebook-avatars/W1jcsr-1755009705.jpg
16750354,"7153586313124343456",Filter / Saringan Oli Mesin Kawasaki Blitz ZX 130 Original Kawasaki,"Spesifikasi dari Filter / Saringan Oli Mesin Kawasaki Blitz ZX 130 Original Kawasaki
Merek Kawasaki ",https://www.lazada.co.id/products/pdp-i5793308776.html,AFIEDA STORE,Rp39.000,https://storage.googleapis.com/social-prj/facebook-avatars/8o2wRw-1755009709.jpg
16750356,"6870054851816887163",filter oli saringan oli KLX 150 Kaze athlete zx 130 Blitz,"Spesifikasi dari filter oli saringan oli KLX 150 Kaze athlete zx 130 Blitz
Merek No Brand SKU 738685",https://www.lazada.co.id/products/pdp-i7386854577.html,Muthia shop 1580512785,Rp13.000,https://storage.googleapis.com/social-prj/facebook-avatars/9hRBbR-1755009712.jpg
16750357,"1296252654857780740",FILTER SARINGAN OLI KAWASAKI KAZE ZX 130 BLITZ ORIGINAL KGP 52010-0552,FILTER SARINGAN OLI KAWASAKI KAZE ZX 130 BLITZ ORIGINAL KGP 52010-0552,https://www.lazada.co.id/products/pdp-i6940846757.html,Sumber Agung Motor,Rp32.000,https://storage.googleapis.com/social-prj/facebook-avatars/5XxoDb-1755009715.jpg
16750359,"6569148181763436528",Filter Oli Saringan Oil Filter Assy Ninja 250 Fi Z250 ER6 Ninja 650 & Ninja Moge All Variant Original Kawasaki,Spesifikasi dari Filter Oli Saringan Oil Filter Assy Ninja 250 Fi Z250 ER6 Ninja 650 & Ninja Moge Al,https://www.lazada.co.id/products/pdp-i6606726438.html,VZX MOTORSPORTS,Rp175.000,https://storage.googleapis.com/social-prj/facebook-avatars/2OwcTR-1755009718.jpg
16750360,"3121354832643189451",Filter oli Edge Kaze original,Spesifikasi dari Filter oli Edge Kaze original,https://www.lazada.co.id/products/pdp-i6292706995.html,ANTO KAWASAKI,Rp44.000,https://storage.googleapis.com/social-prj/facebook-avatars/FInggv-1755009722.jpg
16750361,"5289991650362970644","Saringan oli mesin atau filter oli mesin Kawasaki Athlete,Blitz,Edge,Kaze,kSR110,Zone + oring","Saringan oli mesin atau filter oli mesin Kawasaki Athlete,Blitz,Edge,Kaze,kSR110,Zone + oring",https://www.lazada.co.id/products/pdp-i7579990060.html,ORIAN KAWASAKI,Rp52.000,https://storage.googleapis.com/social-prj/facebook-avatars/S2cSiw-1755009727.jpg
16750362,"4902166448555963323",Filter Oli Kawasaki Kaze Genuine,"Spesifikasi dari Filter Oli Kawasaki Kaze Genuine
Merek No Brand SKU 8315960948_ID-14732440123 Pabri",https://www.lazada.co.id/products/pdp-i8315960948.html,Gajah Motor Semarang,Rp33.000,https://storage.googleapis.com/social-prj/facebook-avatars/Un5xWO-1755009731.jpg
16750367,"4852927599616174651",filter oli kawasaki ninja 250 rr mono klx150 w175 kaze zx130 original,filter oli kawasaki ninja 250 rr mono klx150 w175 kaze zx130 original,https://www.lazada.co.id//products/pdp-i5940712335.html,DUTA KAWASAKI,Rp38.000,https://storage.googleapis.com/social-prj/facebook-avatars/3N90bM-1755009735.jpg
16750368,"8522355193218629882",Filter Oli Kawasaki KLX Dtracker Kaze,"Spesifikasi dari Filter Oli Kawasaki KLX Dtracker Kaze
Merek kawasaki SKU 7971682023_ID-14387276848 ",https://www.lazada.co.id//products/pdp-i7971682023.html,NMS SPAREPART,Rp12.000,https://storage.googleapis.com/social-prj/facebook-avatars/uNNIf0-1755009738.jpg
16750369,"4117056634562255769",Filter Saringan Oli Kawasaki Kaze R VR Athelete Blitz ZX130 KLX 125 150 Edge Ninja R 2Tak Dtracker 150 NOS,Spesifikasi dari Filter Saringan Oli Kawasaki Kaze R VR Athelete Blitz ZX130 KLX 125 150 Edge Ninja ,https://www.lazada.co.id//products/pdp-i7750990701.html,Diantjuk Motorz,Rp25.000,https://storage.googleapis.com/social-prj/facebook-avatars/NSptjT-1755009742.jpg
16750370,"8328795090784438633",Filter Oli Original Kawasaki KLX150/KLX 250 /RR Mono /edge/kaze/atlit/Blitz,Filter Oli Original Kawasaki KLX150/KLX 250 /RR Mono /edge/kaze/atlit/Blitz,https://www.lazada.co.id//products/pdp-i5520008779.html,cuan8,Rp30.000,https://storage.googleapis.com/social-prj/facebook-avatars/sVOfbP-1755009746.jpg
16750373,"3105960196325378945",Filter Oli ninja Rr mono atau z250 sl kaze klx d tracker 150 original 52010-0552,Filter Oli ninja Rr mono atau z250 sl kaze klx d tracker 150 original 52010-0552,https://www.lazada.co.id/products/pdp-i6909900928.html,ANTO KAWASAKI,Rp36.630,https://storage.googleapis.com/social-prj/facebook-avatars/UhAeQO-1755009749.jpg
16750374,"4108304428088773698",FILTER OIL MOTOR KAWASAKI NINJA 250 FI / ZX250 ORIGINAL,"Spesifikasi dari FILTER OIL MOTOR KAWASAKI NINJA 250 FI / ZX250 ORIGINAL
Merek No Brand SKU 69347686",https://www.lazada.co.id/products/pdp-i6934768686.html,MEN MOTOR,Rp118.000,https://storage.googleapis.com/social-prj/facebook-avatars/bOjbb6-1755009752.jpg
16750377,"7269734917475229483",RR filter pilter saringan oli elemen oil original ori kawasaki kaze blitz e er r zx130 zx 130 klx 150 klx150 dtracker d-tracker d tracker athlete edge,Spesifikasi dari RR filter pilter saringan oli elemen oil original ori kawasaki kaze blitz e er r zx,https://www.lazada.co.id/products/pdp-i8372782077.html,RR DUA PUTRA MOTOR,Rp25.000,https://storage.googleapis.com/social-prj/facebook-avatars/RHktsf-1755009755.jpg
16750379,"4844867041638823579",Filter oli mesin ori Kawasaki KLX 150 S M L BF Dtracker Kaze R Blitz Edge ZX130 ZX 130 Athlete Original oil engine saringan penyaring,Spesifikasi dari Filter oli mesin ori Kawasaki KLX 150 S M L BF Dtracker Kaze R Blitz Edge ZX130 ZX ,https://www.lazada.co.id/products/pdp-i5536248698.html,"2ndcustom2",Rp38.000,https://storage.googleapis.com/social-prj/facebook-avatars/tATgj4-1755009758.jpg
16750380,"5922259672425201752",Kawasaki Saringan Filter Oli Kaze ZX 130 Athlete Blitz KLX Edge ORI,"Spesifikasi dari Kawasaki Saringan Filter Oli Kaze ZX 130 Athlete Blitz KLX Edge ORI
Merek SKU",https://www.lazada.co.id//products/pdp-i7764752047.html,Ancol Motor,Rp34.799,https://storage.googleapis.com/social-prj/facebook-avatars/7ynUCr-1755009761.jpg
16750383,"8404424700337070789",KLX FILTER OLI SARINGAN OIL MOTOR ATHLETE KAZE BLITZ 150 S L BF DTRACKER D-TRACKER 250,KLX FILTER OLI SARINGAN OIL MOTOR ATHLETE KAZE BLITZ 150 S L BF DTRACKER D-TRACKER 250,https://www.lazada.co.id//products/pdp-i6547254825.html,GENIU MOTO PARTS,Rp9.700,https://storage.googleapis.com/social-prj/facebook-avatars/BbbUYa-1755009765.jpg
16750384,"5209171090811984726",Filter Oli KLX KAZE,"Spesifikasi dari Filter Oli KLX KAZE
Merek No Brand SKU 6927822898_ID-13125464142",https://www.lazada.co.id//products/pdp-i6927822898.html,Cahayapart88,Rp10.000,https://storage.googleapis.com/social-prj/facebook-avatars/siU24J-1755009769.jpg
16750390,"2103913389777693975",( 1Pc ) Filter Oli Klx 150/ Klx 250 / Ninja RR Mono 150 / Byson Edge / Kaze / Athlete / Blitz,( 1Pc ) Filter Oli Klx 150/ Klx 250 / Ninja RR Mono 150 / Byson Edge / Kaze / Athlete / Blitz,https://www.lazada.co.id//products/pdp-i8218324165.html,RF Asmor,Rp11.000,https://storage.googleapis.com/social-prj/facebook-avatars/DyRouP-1755009774.jpg
16750394,"8206931624877837261",Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130,"Spesifikasi dari Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete ZX 130
Merek N",https://www.lazada.co.id//products/pdp-i7267272176.html,AMANAHMOTORSHOP,Rp10.000,https://storage.googleapis.com/social-prj/facebook-avatars/2x5Nbl-1755009777.jpg
16750395,"2850284829361438339","Filter oli Kawasaki KLX, KAZE, W175, NINJA Mono, Z250RR. 52010-0552","Filter oli Kawasaki KLX, KAZE, W175, NINJA Mono, Z250RR. 52010-0552",https://www.lazada.co.id//products/pdp-i7692632013.html,DN2MOTOSPORT,Rp36.000,https://storage.googleapis.com/social-prj/facebook-avatars/cZxwo0-1755009781.jpg
16750397,"1145825210807964531",Filter Oli KLX Kaze kawasaki,Filter Oli KLX Kaze kawasaki,https://www.lazada.co.id//products/pdp-i7054440600.html,TIARAPARTSHOP,Rp12.900,https://storage.googleapis.com/social-prj/facebook-avatars/l8Cs08-1755009785.jpg
16750399,"1378982181958013811",filter oli W175 Blitz edge blitz r blitz joy athlete kaze KSR110 ZX130 Original,"Spesifikasi dari filter oli W175 Blitz edge blitz r blitz joy athlete kaze KSR110 ZX130 Original
Mer",https://www.lazada.co.id//products/pdp-i7416630397.html,pinggiran part,Rp55.000,https://storage.googleapis.com/social-prj/facebook-avatars/S4lKJ0-1755009788.jpg
16750400,"5301592679842182926",filter oli kawasaki ninja 250 karbu,filter oli kawasaki ninja 250 karbu,https://www.lazada.co.id//products/pdp-i4783394694.html,bintang motoshop,Rp85.500,https://storage.googleapis.com/social-prj/facebook-avatars/j5omBY-1755009791.jpg
16750401,"2869795603537173684",(BISA COD) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 FILTER OLI OIL KAWASAKI NINJA 250 NINJA RR R NINJA 250 FI 250FI NEW NINJA 2018 ER6 ASLI ORIGINAL ORI SARINGAN FILTER OLI,(BISA COD) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 FILTER OLI OIL KAW,https://www.lazada.co.id//products/pdp-i7996602658.html,FLASH-POINT,Rp43.900,https://storage.googleapis.com/social-prj/facebook-avatars/Ecudyt-1755009795.jpg
16750404,"8888332528233677178",FILTER OLI KAWASAKI KLX 150 NINJA R 150 NINJA RR D-TRACKER KAZE ATHLETE BLITZ,FILTER OLI KAWASAKI KLX 150 NINJA R 150 NINJA RR D-TRACKER KAZE ATHLETE BLITZ,https://www.lazada.co.id//products/pdp-i8298480132.html,IKI MOTOR PARTS21,Rp45.000,https://storage.googleapis.com/social-prj/facebook-avatars/mLP9Zh-1755009799.jpg
16750406,"6287041398435276470",Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete,"Spesifikasi dari Filter Saringan Oli Kawasaki KLX Dtracker 150 250 Kaze Blitz Athlete
Merek No Brand",https://www.lazada.co.id//products/pdp-i8124758207.html,Lesmana Motor,Rp8.000,https://storage.googleapis.com/social-prj/facebook-avatars/xsVcNB-1755009803.jpg
